ID,City,Person
1481580053622989783,chicago,True
1481580080139487607,chicago,False
1481580133264712358,chicago,True
1481580218056817665,chicago,False
1481580230480825870,chicago,True
1481580270099600007,chicago,True
1481580288059590798,chicago,True
1481580293713495456,chicago,True
1481580364035359084,chicago,True
1481580406515891070,chicago,False
1481580557728837937,chicago,False
1481580562611129205,chicago,False
1481580621012547500,chicago,True
1481580675579802005,chicago,True
1481580753728173446,chicago,False
1481580784170527214,chicago,True
1481580824528437837,chicago,False
1481580927346968784,chicago,False
1481580990546962595,chicago,False
1481580999010848008,chicago,False
1481581152874536474,chicago,True
1481581249301598426,chicago,False
1481581285020580088,chicago,True
1481581292863978334,chicago,True
1481581396899547816,chicago,True
1481581417400910341,chicago,False
1481581437860712278,chicago,True
1481581574360621085,chicago,False
1481581594912426895,chicago,False
1481581660084295778,chicago,False
1481581708570343077,chicago,True
1481581822294063990,chicago,True
1481581935699647361,chicago,True
1481582027571710479,chicago,True
1481582049449277415,chicago,True
1481582122446766832,chicago,True
1481582130986551096,chicago,False
1481582229141700917,chicago,True
1481582252721908186,chicago,False
1481582258510067819,chicago,False
1481582351128810536,chicago,False
1481582377343890090,chicago,False
1481582411107152380,chicago,False
1481582481823419288,chicago,False
1481582537380759204,chicago,False
1481582668864141402,chicago,True
1481582674577449033,chicago,True
1481582817267016196,chicago,False
1481582833373734079,chicago,True
1481582849655405530,chicago,True
1481582877924856987,chicago,True
1481582965468619585,chicago,True
1481582986641999826,chicago,True
1481583048582719006,chicago,False
1481583121094454091,chicago,False
1481583162038797735,chicago,True
1481583240741184496,chicago,True
1481583250941225876,chicago,False
1481583264077880330,chicago,True
1481583300468275080,chicago,True
1481583318796784846,chicago,True
1481583461923262486,chicago,False
1481583475512501860,chicago,True
1481583478918189690,chicago,True
1481583518865086195,chicago,True
1481583623924402266,chicago,False
1481583670656842530,chicago,True
1481583673803208297,chicago,False
1481583689698999882,chicago,True
1481583741398146700,chicago,True
1481583818171064007,chicago,False
1481583898055397269,chicago,False
1481584141417688045,chicago,True
1481584143019092009,chicago,False
1481584223869417669,chicago,False
1481584229942792207,chicago,False
1481584255451796004,chicago,True
1481584367305500586,chicago,True
1481584381323414347,chicago,True
1481584453440262602,chicago,True
1481584474738171808,chicago,True
1481584489620515765,chicago,False
1481584494266979548,chicago,False
1481584541729585221,chicago,False
1481584700963080026,chicago,False
1481584793279537688,chicago,True
1481584856579251727,chicago,False
1481584902549759461,chicago,False
1481585014025204523,chicago,False
1481585014587239243,chicago,False
1481585051187290797,chicago,True
1481585081990476831,chicago,True
1481585156874652853,chicago,True
1481585166841030380,chicago,False
1481585243857059661,chicago,True
1481585246071006337,chicago,False
1481585376279570003,chicago,False
1481585398852499556,chicago,False
1481585411980834820,chicago,True
1481585420814032771,chicago,False
1481585522300153470,chicago,False
1481585545426714389,chicago,False
1481585575685014919,chicago,False
1481585607863819204,chicago,True
1481585748028955714,chicago,False
1481585753640363514,chicago,True
1481585777950345064,chicago,False
1481585817964777190,chicago,True
1481585818828853192,chicago,True
1481585870158347127,chicago,True
1481585924206515208,chicago,True
1481585938542343466,chicago,False
1481586028048520314,chicago,False
1481586054371958479,chicago,False
1481586122068320894,chicago,True
1481586133115763372,chicago,False
1481586192330980550,chicago,False
1481586227470983706,chicago,False
1481586269111891914,chicago,True
1481586298053206563,chicago,True
1481586325525337946,chicago,True
1481586333830819484,chicago,False
1481586449065112420,chicago,False
1481586449844403280,chicago,True
1481586463031640794,chicago,True
1481586471856477225,chicago,False
1481586593986058562,chicago,True
1481586619655014171,chicago,True
1481586710126093295,chicago,False
1481586810017738244,chicago,True
1481586822114263018,chicago,True
1481586865340443295,chicago,False
1481587027727944803,chicago,False
1481587064704103243,chicago,False
1481587080567388856,chicago,False
1481587223945488454,chicago,False
1481587237040463029,chicago,True
1481587251871540095,chicago,False
1481587357878561809,chicago,False
1481587444532368034,chicago,False
1481587464656988637,chicago,False
1481587531689925595,chicago,False
1481587672718824861,chicago,False
1481587705603037961,chicago,True
1481587730902421639,chicago,False
1481587738225714175,chicago,False
1481587774841855461,chicago,False
1481587898783792468,chicago,False
1481587900729847206,chicago,True
1481587947756065809,chicago,True
1481588018053569340,chicago,True
1481588048520812647,chicago,True
1481588072838917651,chicago,False
1481588098969184027,chicago,True
1481588133731853198,chicago,False
1481588171547528846,chicago,False
1481588187577989637,chicago,True
1481588198130966447,chicago,True
1481588202979556224,chicago,False
1481588211460803728,chicago,False
1481588234009440283,chicago,True
1481588323658286370,chicago,False
1481588406747340342,chicago,False
1481588453858379040,chicago,True
1481588517804275459,chicago,False
1481588540117954729,chicago,True
1481588571700912508,chicago,False
1481588584544024084,chicago,False
1481588627308833669,chicago,False
1481588653783354964,chicago,False
1481588757584213905,chicago,False
1481588823393012384,chicago,True
1481588868205401922,chicago,True
1481588884521196942,chicago,True
1481588906063088867,chicago,False
1481588967282620144,chicago,True
1481588970907129795,chicago,False
1481588974279197445,chicago,True
1481588997456273861,chicago,True
1481589048308339063,chicago,True
1481589065747812623,chicago,True
1481589130499815609,chicago,True
1481589169464542690,chicago,False
1481589176763655778,chicago,True
1481589187919543947,chicago,True
1481589191946046593,chicago,False
1481589221205544961,chicago,False
1481589264340731185,chicago,False
1481589357998524844,chicago,False
1481589367930620334,chicago,True
1481589368485075935,chicago,True
1481589395311869721,chicago,True
1481589428170120674,chicago,False
1481589521048059898,chicago,False
1481589551347768907,chicago,False
1481589579877204332,chicago,False
1481589629177262626,chicago,True
1481589632398583090,chicago,True
1481589670717728578,chicago,False
1481589718323787246,chicago,False
1481589821100482911,chicago,False
1481589931318098592,chicago,True
1481590046946894941,chicago,True
1481590083554662389,chicago,False
1481590171609643457,chicago,False
1481590182623876885,chicago,True
1481590189369246737,chicago,False
1481590325658059331,chicago,False
1481590336874074999,chicago,True
1481590358869011340,chicago,False
1481590365923767295,chicago,False
1481590440817154061,chicago,True
1481590654911365009,chicago,False
1481590677326139169,chicago,True
1481590733445108080,chicago,True
1481590766111199130,chicago,False
1481590936760115650,chicago,True
1481590942673740963,chicago,True
1481590948806600987,chicago,False
1481590967378214150,chicago,True
1481591058092619159,chicago,False
1481591168151986859,chicago,True
1481591268688828927,chicago,False
1481591343792233057,chicago,True
1481591369670608289,chicago,True
1481591378260562495,chicago,False
1481591470199810510,chicago,False
1481591471466531230,chicago,False
1481591517067328006,chicago,True
1481591524122050966,chicago,False
1481591605382504534,chicago,True
1481591613922718893,chicago,True
1481591782508533599,chicago,False
1481591784697153138,chicago,True
1481591797406079947,chicago,False
1481591901886788807,chicago,True
1481592040449843348,chicago,True
1481592067427439161,chicago,True
1481592147622547585,chicago,False
1481592154609916502,chicago,False
1481592165817465742,chicago,False
1481592214177149825,chicago,True
1481592245265144771,chicago,False
1481592271328880973,chicago,False
1481592368930864205,chicago,False
1481592385011038155,chicago,False
1481592445954565186,chicago,True
1481592508105514638,chicago,False
1481592510295585709,chicago,False
1481592527987388142,chicago,False
1481592578025377984,chicago,True
1481592616880527711,chicago,True
1481592880233291184,chicago,False
1481592929717715975,chicago,False
1481592981743001168,chicago,False
1481593125733410053,chicago,True
1481593194654480051,chicago,True
1481593306692810882,chicago,False
1481593331892301346,chicago,False
1481593331951470951,chicago,False
1481593339039962755,chicago,False
1481593359725526087,chicago,False
1481593361428233391,chicago,False
1481593397894321934,chicago,True
1481593407884438360,chicago,False
1481593410811924930,chicago,True
1481593457796640712,chicago,False
1481593490755324967,chicago,False
1481593628211935791,chicago,False
1481593629545070229,chicago,True
1481593665113481331,chicago,False
1481593693851919731,chicago,False
1481593704120514970,chicago,False
1481593715234586859,chicago,False
1481593718892176911,chicago,True
1481593770582640932,chicago,True
1481593825318591249,chicago,False
1481593882479035606,chicago,False
1481593896747400282,chicago,False
1481594062145359955,chicago,False
1481594068118446072,chicago,False
1481594072304336162,chicago,True
1481594077462964450,chicago,False
1481594105590351118,chicago,False
1481594131007803085,chicago,False
1481594153178980135,chicago,False
1481594187638920293,chicago,False
1481594204760264268,chicago,True
1481594220866522404,chicago,True
1481594374352975129,chicago,True
1481594377045335667,chicago,True
1481594449867825259,chicago,True
1481594611868412865,chicago,True
1481594639164201863,chicago,False
1481594694772505652,chicago,False
1481594736883811865,chicago,False
1481594869490915560,chicago,True
1481594875027087682,chicago,True
1481594883894247208,chicago,True
1481594922045625413,chicago,True
1481595199422695811,chicago,True
1481595216292280175,chicago,False
1481595220956130024,chicago,False
1481595242506652234,chicago,True
1481595249872042152,chicago,False
1481595264728601778,chicago,True
1481595399104938479,chicago,True
1481595400237535936,chicago,False
1481595413743034605,chicago,False
1481595472857846005,chicago,False
1481595504768084980,chicago,False
1481595566768923764,chicago,False
1481595614307236645,chicago,True
1481595624666401918,chicago,False
1481595656593467437,chicago,False
1481595711211810026,chicago,True
1481595784570184748,chicago,False
1481595851318156407,chicago,True
1481595876374929288,chicago,True
1481595891164206133,chicago,False
1481595901121939868,chicago,False
1481595909820320767,chicago,True
1481595979965719676,chicago,True
1481595987071807061,chicago,False
1481596069061292896,chicago,True
1481596072928270281,chicago,False
1481596080738923298,chicago,False
1481596093790830853,chicago,False
1481596139215309321,chicago,False
1481596386478617927,chicago,False
1481596454828194051,chicago,False
1481596565482474517,chicago,True
1481596570632751413,chicago,True
1481596573955543465,chicago,False
1481596607098095855,chicago,True
1481596610302466899,chicago,False
1481596615185438878,chicago,True
1481596688828409592,chicago,False
1481596700757690982,chicago,True
1481596770634014144,chicago,True
1481596773159843332,chicago,True
1481596794248205494,chicago,True
1481596832743504550,chicago,True
1481596888443603363,chicago,True
1481596900800109051,chicago,True
1481596976088189415,chicago,False
1481597027627625944,chicago,True
1481597088486752278,chicago,True
1481597124675229035,chicago,True
1481597327638391927,chicago,True
1481597373598962603,chicago,False
1481597436665125387,chicago,True
1481597544232272963,chicago,True
1481597578012605777,chicago,True
1481597651153514604,chicago,False
1481597656110300113,chicago,False
1481597656479543877,chicago,False
1481597699252845383,chicago,True
1481597699270414731,chicago,True
1481597701149088430,chicago,True
1481597761052657398,chicago,False
1481597815410711737,chicago,False
1481597835945279891,chicago,True
1481597861387872208,chicago,True
1481597871085422521,chicago,True
1481597911401166616,chicago,False
1481597938606012188,chicago,False
1481597948537243977,chicago,False
1481597971253862638,chicago,True
1481598089164057326,chicago,False
1481598092938768749,chicago,False
1481598107317650099,chicago,False
1481598110546762990,chicago,False
1481598114271593374,chicago,True
1481598138816301696,chicago,True
1481598223826885549,chicago,False
1481598230143015064,chicago,False
1481598410314217375,chicago,False
1481598454521452515,chicago,False
1481598563019439779,chicago,False
1481598587438963077,chicago,True
1481598656393062193,chicago,False
1481598659958275831,chicago,True
1481598743987105010,chicago,False
1481598807983926923,chicago,False
1481598853643744507,chicago,True
1481598858903197451,chicago,False
1481598865068862379,chicago,False
1481598877491913959,chicago,True
1481598903588977795,chicago,True
1481598930952481445,chicago,True
1481599103933857182,chicago,True
1481599118539152376,chicago,True
1481599130744495630,chicago,True
1481599163031858986,chicago,True
1481599194019703510,chicago,False
1481599203733049321,chicago,False
1481599206409741247,chicago,False
1481599210553696360,chicago,False
1481599215427609107,chicago,True
1481599216274076448,chicago,True
1481599303398441509,chicago,True
1481599366446897143,chicago,False
1481599446247993556,chicago,True
1481599540033071886,chicago,True
1481599584240242917,chicago,True
1481599634673270375,chicago,False
1481599736090896018,chicago,False
1481599743170980064,chicago,True
1481599767926481634,chicago,True
1481599821629389839,chicago,True
1481599836519657461,chicago,False
1481599857399237222,chicago,False
1481599859059345664,chicago,False
1481599997706402943,chicago,True
1481600024936073902,chicago,False
1481600140270875230,chicago,True
1481600146897850505,chicago,True
1481600234139964236,chicago,False
1481600246270117397,chicago,True
1481600273339543792,chicago,False
1481600378197768302,chicago,True
1481600469356553509,chicago,True
1481600510653013575,chicago,True
1481600527925162359,chicago,False
1481600539132652979,chicago,False
1481600554030460868,chicago,True
1481600712734887789,chicago,False
1481600744108808051,chicago,True
1481600782519601859,chicago,True
1481600817097964996,chicago,False
1481600864225130255,chicago,True
1481600912946308072,chicago,False
1481600917316702413,chicago,False
1481600942390269499,chicago,True
1481600966171088168,chicago,False
1481600986169864430,chicago,False
1481601002703844099,chicago,False
1481601004607957810,chicago,True
1481601057506375411,chicago,True
1481601176456819459,chicago,True
1481601193116751585,chicago,False
1481601202939654754,chicago,False
1481601259420390015,chicago,False
1481601302873987231,chicago,True
1481601311622301713,chicago,False
1481601318123634523,chicago,True
1481601404425551385,chicago,True
1481601425691444548,chicago,False
1481601429717204899,chicago,False
1481601445916021774,chicago,True
1481601462097242036,chicago,False
1481601579034484857,chicago,True
1481601635406033430,chicago,True
1481601654448359972,chicago,True
1481601695402143928,chicago,False
1481601730205873726,chicago,True
1481601786133225220,chicago,True
1481601801189908359,chicago,False
1481601875664829784,chicago,False
1481601893314387853,chicago,False
1481601980916688233,chicago,False
1481602063359362562,chicago,True
1481602140023361990,chicago,True
1481602181034486457,chicago,False
1481602195546748322,chicago,True
1481602213003650926,chicago,True
1481602251616319694,chicago,False
1481602307090859016,chicago,True
1481602440158734195,chicago,False
1481602469922107044,chicago,True
1481602634908722062,chicago,False
1481602648540215709,chicago,True
1481602788227116462,chicago,True
1481602956544488475,chicago,True
1481602973909890766,chicago,True
1481603002800189439,chicago,False
1481603064774528945,chicago,False
1481603272510626531,chicago,True
1481603285537695670,chicago,True
1481603321021089224,chicago,False
1481603399513774537,chicago,False
1481603438134610634,chicago,False
1481603570364996230,chicago,True
1481603594884437174,chicago,False
1481603597895872037,chicago,True
1481603724731728523,chicago,False
1481603797292869785,chicago,True
1481603920127137659,chicago,True
1481603922065831348,chicago,True
1481603923290524495,chicago,False
1481603928675467902,chicago,False
1481603929019032775,chicago,False
1481603929145277704,chicago,False
1481603934153288365,chicago,True
1481603936065745054,chicago,False
1481604012393708211,chicago,False
1481604012653574528,chicago,True
1481604080794553907,chicago,False
1481604081851245056,chicago,False
1481604109886651777,chicago,True
1481604137165883872,chicago,False
1481604138324140356,chicago,False
1481604176860639447,chicago,False
1481604183227521560,chicago,True
1481604218309412128,chicago,False
1481604237141764126,chicago,False
1481604300064277083,chicago,True
1481604314702505483,chicago,True
1481604328619599895,chicago,False
1481604332553906648,chicago,False
1481604370469762164,chicago,False
1481604441974257427,chicago,True
1481604726893917845,chicago,True
1481604736590793873,chicago,False
1481604742017883131,chicago,False
1481604763878688780,chicago,False
1481604787450480583,chicago,False
1481604843160016741,chicago,False
1481604888458643220,chicago,True
1481604919495801402,chicago,False
1481604972948663362,chicago,True
1481604983971209768,chicago,True
1481605071346464192,chicago,False
1481605103500459492,chicago,True
1481605137692621774,chicago,True
1481605166976243480,chicago,True
1481605241946038187,chicago,True
1481605370685253365,chicago,True
1481605382638981220,chicago,True
1481605453917769846,chicago,True
1481605459689335588,chicago,False
1481605499349959611,chicago,False
1481605501069686517,chicago,True
1481605612864537144,chicago,False
1481605650235897341,chicago,False
1481605660889449599,chicago,True
1481605666417392563,chicago,False
1481605711338658736,chicago,False
1481605731933047380,chicago,True
1481605732695554948,chicago,False
1481605821346637068,chicago,False
1481605918360882727,chicago,False
1481605969741272798,chicago,True
1481606016985815903,chicago,True
1481606139367240130,chicago,True
1481606152335697109,chicago,False
1481606322574147157,chicago,True
1481606354527264993,chicago,True
1481606394389364841,chicago,False
1481606414681967223,chicago,False
1481606417734589078,chicago,True
1481606418876272649,chicago,True
1481606421887190125,chicago,True
1481606484181071183,chicago,False
1481606491025717789,chicago,True
1481606521820750448,chicago,True
1481606614984449641,chicago,False
1481606627617741745,chicago,False
1481606921512505925,chicago,False
1481606929390113776,chicago,False
1481607058355994436,chicago,True
1481607071341459188,chicago,True
1481607182993725796,chicago,False
1481607192314340058,chicago,True
1481607248434143030,chicago,True
1481607324342424893,chicago,True
1481607553266776521,chicago,True
1481607579766831931,chicago,False
1481607589976135908,chicago,False
1481607702273951933,chicago,False
1481607726853020418,chicago,True
1481607736440505203,chicago,True
1481607778023170548,chicago,False
1481607784473918624,chicago,False
1481607817340409158,chicago,True
1481607917769416648,chicago,False
1481607951835151072,chicago,True
1481608122802918367,chicago,False
1481608131997628534,chicago,True
1481608171843693696,chicago,True
1481608210816253436,chicago,True
1481608256576066507,chicago,False
1481608353020008940,chicago,False
1481608356996567167,chicago,True
1481608359219440890,chicago,True
1481608375711970543,chicago,True
1481608394267626313,chicago,False
1481608431286013972,chicago,False
1481608459010866837,chicago,False
1481608534525132631,chicago,False
1481608798027401755,chicago,False
1481608841756966169,chicago,False
1481608871452651597,chicago,True
1481608921088337085,chicago,False
1481608965841538601,chicago,True
1481608991644786308,chicago,False
1481608991830028127,chicago,False
1481608999480449841,chicago,True
1481609055348639721,chicago,False
1481609083885998980,chicago,False
1481609262295561298,chicago,False
1481609335863203772,chicago,True
1481609416586670459,chicago,True
1481609572312868189,chicago,False
1481609605825848961,chicago,False
1481609692798293670,chicago,False
1481609787891737017,chicago,False
1481609880023559241,chicago,False
1481609925036661719,chicago,False
1481609966359717249,chicago,True
1481610057543984061,chicago,False
1481610225382346095,chicago,True
1481610312540421677,chicago,False
1481610336665726665,chicago,True
1481610343108545736,chicago,False
1481610372200007522,chicago,False
1481610377350690401,chicago,False
1481610387366629987,chicago,True
1481610561371352470,chicago,True
1481610599531436937,chicago,True
1481610612240179059,chicago,True
1481610623975663318,chicago,False
1481610645384193708,chicago,True
1481610720461381116,chicago,False
1481610722190043285,chicago,True
1481610760501029387,chicago,True
1481610761775447881,chicago,True
1481610774140274069,chicago,True
1481610785565641438,chicago,True
1481610812433937705,chicago,True
1481610968529944877,chicago,True
1481610989937282205,chicago,False
1481611158187424848,chicago,False
1481611185895533954,chicago,False
1481611205666796968,chicago,True
1481611233332673557,chicago,True
1481611272943645267,chicago,True
1481611468088529507,chicago,True
1481611537361014415,chicago,False
1481611545866755326,chicago,False
1481611582197889388,chicago,False
1481611590729907577,chicago,True
1481611684699010662,chicago,False
1481611694631095371,chicago,True
1481611845097185938,chicago,True
1481611895143173643,chicago,False
1481612015587054558,chicago,True
1481612085037048214,chicago,True
1481612187243899774,chicago,False
1481612239487912718,chicago,False
1481612282126710731,chicago,False
1481612869682268551,chicago,True
1481613016877186102,chicago,True
1481613018545921652,chicago,False
1481613076058008308,chicago,False
1481613118152782049,chicago,True
1481613208196193739,chicago,True
1481613263266681803,chicago,False
1481613272368318536,chicago,True
1481613307433266152,chicago,True
1481613307851838978,chicago,True
1481613421928526337,chicago,True
1481613422734322500,chicago,True
1481613506519697467,chicago,False
1481613544930978359,chicago,True
1481613577143774004,chicago,False
1481613617442826107,chicago,True
1481613639655689715,chicago,True
1481613648513377772,chicago,True
1481613650091289721,chicago,False
1481613666800583525,chicago,True
1481613811286761819,chicago,False
1481613857566678427,chicago,False
1481613868873946942,chicago,True
1481613869394504494,chicago,False
1481613881113486322,chicago,True
1481613906799337996,chicago,True
1481613935974362718,chicago,False
1481613949941896675,chicago,False
1481613958002608174,chicago,False
1481614005457281357,chicago,True
1481614075133560317,chicago,False
1481614077390176398,chicago,False
1481614153911000825,chicago,False
1481614224945677982,chicago,False
1481614269563996403,chicago,True
1481614349801338085,chicago,True
1481614398698029946,chicago,False
1481614404771429164,chicago,False
1481614462996931876,chicago,False
1481614475143441804,chicago,False
1481614478289593509,chicago,True
1481614606828784996,chicago,True
1481614634393778936,chicago,True
1481614696888899825,chicago,True
1481614714513190563,chicago,False
1481614828513730892,chicago,False
1481614891327470086,chicago,True
1481614897417831868,chicago,True
1481614897652546717,chicago,False
1481614938924579755,chicago,False
1481614969584813414,chicago,True
1481614985372398420,chicago,True
1481615003382658456,chicago,False
1481615015764477482,chicago,True
1481615043354995061,chicago,True
1481615058034230009,chicago,False
1481615088795669798,chicago,True
1481615156181150150,chicago,True
1481615238422913374,chicago,False
1481615412713836389,chicago,False
1481615445630819431,chicago,True
1481615498864169041,chicago,True
1481615515851308935,chicago,True
1481615562416285269,chicago,True
1481615567206110441,chicago,True
1481615568867079914,chicago,True
1481615591458344677,chicago,False
1481615596314801822,chicago,False
1481615624106684567,chicago,False
1481615689126027741,chicago,False
1481615703731560402,chicago,True
1481615731531373673,chicago,True
1481615770067978435,chicago,True
1481615778574088777,chicago,False
1481615782752121879,chicago,True
1481615790058630597,chicago,True
1481615809838535254,chicago,False
1481615883407155680,chicago,True
1481615895813037579,chicago,False
1481615966973573831,chicago,True
1481616028345375884,chicago,True
1481616046455554323,chicago,False
1481616079289431937,chicago,False
1481616093247425845,chicago,True
1481616143662827993,chicago,True
1481616214387507756,chicago,True
1481616227943152127,chicago,False
1481616282671156564,chicago,False
1481616328136689916,chicago,False
1481616382957064587,chicago,False
1481616474753186849,chicago,True
1481616494970110787,chicago,True
1481616512535914899,chicago,True
1481616543456282177,chicago,True
1481616573780555094,chicago,False
1481616584299743604,chicago,False
1481616599583736937,chicago,True
1481616612032691851,chicago,True
1481616721906311140,chicago,True
1481616722652869527,chicago,False
1481616743674800478,chicago,True
1481616814189810887,chicago,False
1481616847157397998,chicago,False
1481616889939314275,chicago,False
1481616904283000152,chicago,True
1481616914978937926,chicago,True
1481617009803757289,chicago,True
1481617149742264102,chicago,False
1481617151789747782,chicago,True
1481617156973198300,chicago,False
1481617182265442769,chicago,False
1481617223008434663,chicago,True
1481617274866629950,chicago,True
1481617345935215855,chicago,False
1481617381292931476,chicago,False
1481617467184751561,chicago,True
1481617641827052612,chicago,False
1481617645148537457,chicago,False
1481617663318717051,chicago,False
1481617735074388787,chicago,False
1481617850199528156,chicago,True
1481617999113921533,chicago,False
1481618016721645893,chicago,False
1481618092336405099,chicago,True
1481618123659470325,chicago,True
1481618163832684620,chicago,True
1481618176793868424,chicago,False
1481618196003600755,chicago,False
1481618211849240756,chicago,False
1481618236964392973,chicago,True
1481618272473638323,chicago,False
1481618304836651289,chicago,True
1481618347401298770,chicago,False
1481618392179739450,chicago,True
1481618401624837683,chicago,False
1481618442863187335,chicago,True
1481618593723519734,chicago,False
1481618667955045646,chicago,True
1481618703790381414,chicago,True
1481618789706600322,chicago,True
1481618804990617141,chicago,True
1481618904177847309,chicago,False
1481618948503111670,chicago,True
1481619084457017441,chicago,True
1481619142431007395,chicago,True
1481619346156883152,chicago,True
1481619387327790032,chicago,True
1481619396312302897,chicago,True
1481619455502203367,chicago,True
1481619486003131585,chicago,False
1481619563102813749,chicago,False
1481619577606810171,chicago,False
1481619588193180810,chicago,False
1481619634473725959,chicago,False
1481619656250611811,chicago,True
1481619736948927213,chicago,False
1481619749396845592,chicago,True
1481619845782404824,chicago,False
1481619893597216083,chicago,True
1481620026749831458,chicago,False
1481620043971438675,chicago,True
1481620084337319962,chicago,False
1481620194932668742,chicago,True
1481620314495422218,chicago,True
1481620394255086916,chicago,False
1481620506947313529,chicago,False
1481620521115687976,chicago,True
1481620618339553324,chicago,True
1481620759520265797,chicago,False
1481620761046547986,chicago,False
1481620795020508842,chicago,False
1481620925295890861,chicago,False
1481620949480260885,chicago,True
1481621063783587381,chicago,True
1481621122385625009,chicago,False
1481621158079300690,chicago,True
1481621191683999101,chicago,True
1481621225666815865,chicago,True
1481621276115941887,chicago,True
1481621278858605602,chicago,False
1481621299091554819,chicago,True
1481621323520006250,chicago,False
1481621334441511054,chicago,True
1481621403690033545,chicago,True
1481621417740866053,chicago,True
1481621423091891635,chicago,True
1481621425072085889,chicago,True
1481621444676284818,chicago,False
1481621535885977785,chicago,False
1481621563559965167,chicago,False
1481621568390955479,chicago,False
1481621682493090551,chicago,True
1481621701199795489,chicago,False
1481621728009587948,chicago,False
1481621729469999456,chicago,False
1481621774826449717,chicago,False
1481621798155850464,chicago,False
1481621858578999271,chicago,True
1481621869894457243,chicago,True
1481621904154382366,chicago,False
1481621952330162643,chicago,True
1481622057287602615,chicago,False
1481622058278159272,chicago,False
1481622065953345779,chicago,True
1481622099978008927,chicago,False
1481622147121534079,chicago,False
1481622164192050685,chicago,False
1481622332056552821,chicago,False
1481622370007157585,chicago,True
1481622405524579846,chicago,False
1481622420322211823,chicago,True
1481622439413796559,chicago,False
1481622484469141411,chicago,False
1481622522293216868,chicago,True
1481622618879830959,chicago,False
1481622626270300228,chicago,False
1481622627571191647,chicago,True
1481622711255365958,chicago,False
1481622742872054028,chicago,True
1481622764262593278,chicago,False
1481622832646593619,chicago,True
1481622860900131363,chicago,False
1481622865648240481,chicago,True
1481622889622395791,chicago,True
1481622901986767336,chicago,True
1481622958693696589,chicago,True
1481623018219757325,chicago,True
1481623044031904332,chicago,True
1481623054492105005,chicago,False
1481623089203822622,chicago,True
1481623096594051900,chicago,True
1481623138571637806,chicago,True
1481623189959688105,chicago,False
1481623253385704351,chicago,False
1481623275321746433,chicago,False
1481623350853195488,chicago,False
1481623426786568889,chicago,False
1481623462932953948,chicago,True
1481623476170219896,chicago,False
1481623541333874568,chicago,True
1481623549218545741,chicago,False
1481623553261851008,chicago,True
1481623565089658572,chicago,True
1481623601538357220,chicago,True
1481623629246309256,chicago,False
